DriverNumber,Team,FastestFPLap,MeanFPLaps,StdFPLaps,GP,FastestLapRace,Year,FasterThanTeammateRace,FasterThanTeammateFP
3,McLaren,91.208,92.00519999999999,0.4977844513441555,Miami Grand Prix,91.361,2022,1.0,0.0
31,Alpine,90.861,91.24933333333333,0.37317764610913456,Miami Grand Prix,91.361,2022,1.0,0.0
4,McLaren,90.535,91.567,0.5318484746617217,Miami Grand Prix,91.361,2022,0.0,1.0
44,Mercedes,90.179,91.66271428571429,0.6299448307557716,Miami Grand Prix,91.361,2022,0.0,0.0
47,Haas F1 Team,91.05,92.078875,0.5061717686467719,Miami Grand Prix,91.361,2022,1.0,0.0
5,Aston Martin,91.049,92.23916666666666,0.7668262333946456,Miami Grand Prix,91.361,2022,0.0,1.0
55,Ferrari,90.964,91.91850000000001,0.5845681454429985,Miami Grand Prix,91.361,2022,0.0,0.0
6,Williams,92.376,93.2522,0.6533606660949222,Miami Grand Prix,91.361,2022,0.0,0.0
63,Mercedes,89.938,91.2592,0.7222208526482753,Miami Grand Prix,91.361,2022,1.0,1.0
77,Alfa Romeo,91.885,92.63833333333334,0.693262736790476,Miami Grand Prix,91.361,2022,1.0,0.0
1,Red Bull Racing,79.844,80.4301111111111,0.4815990597177157,Spanish Grand Prix,84.108,2022,1.0,1.0
3,McLaren,80.91,82.06774999999999,0.6695232912304098,Spanish Grand Prix,84.108,2022,0.0,0.0
4,McLaren,80.403,81.27966666666667,0.7160676566420825,Spanish Grand Prix,84.108,2022,1.0,1.0
5,Aston Martin,80.703,81.47925,0.6615804467334241,Spanish Grand Prix,84.108,2022,1.0,1.0
6,Williams,82.419,83.41558333333334,0.49648690119232336,Spanish Grand Prix,84.108,2022,1.0,0.0
10,AlphaTauri,80.917,81.689,0.5360578327009133,Spanish Grand Prix,84.108,2022,0.0,1.0
14,Alpine,80.203,81.39388888888888,0.6534133359936254,Spanish Grand Prix,84.108,2022,0.0,1.0
16,Ferrari,79.67,80.263875,0.501734849671617,Spanish Grand Prix,84.108,2022,0.0,1.0
18,Aston Martin,81.249,81.86583333333334,0.45761425410006334,Spanish Grand Prix,84.108,2022,0.0,0.0
20,Haas F1 Team,80.646,81.64183333333334,0.6631187466979204,Spanish Grand Prix,84.108,2022,0.0,1.0
22,AlphaTauri,81.285,82.193,0.6487509152209353,Spanish Grand Prix,84.108,2022,1.0,0.0
31,Alpine,80.745,81.68288888888888,0.5840596325042389,Spanish Grand Prix,84.108,2022,1.0,0.0
36,Red Bull Racing,84.138,84.8115,0.6734999999999971,Spanish Grand Prix,84.108,2022,,0.0
44,Mercedes,79.874,80.95711111111112,0.5971518408140903,Spanish Grand Prix,84.108,2022,0.0,0.0
45,Williams,82.92,82.928,0.008000000000002672,Spanish Grand Prix,84.108,2022,,0.0
47,Haas F1 Team,80.757,81.75399999999999,0.6561817583566276,Spanish Grand Prix,84.108,2022,1.0,0.0
55,Ferrari,79.907,80.578,0.47098525572581534,Spanish Grand Prix,84.108,2022,1.0,0.0
63,Mercedes,79.787,80.51466666666668,0.5054023699544312,Spanish Grand Prix,84.108,2022,1.0,1.0
77,Alfa Romeo,80.781,81.45525,0.5930374671974784,Spanish Grand Prix,84.108,2022,1.0,1.0
88,Alfa Romeo,81.975,82.897,0.7175198022819069,Spanish Grand Prix,84.108,2022,,0.0
11,Red Bull Racing,80.26,80.89822222222223,0.5062493408012764,Spanish Grand Prix,84.108,2022,0.0,0.0
23,Williams,81.572,82.633,0.5349913550703412,Spanish Grand Prix,84.108,2022,0.0,1.0
24,Alfa Romeo,81.201,82.086875,0.5672480580619037,Spanish Grand Prix,84.108,2022,0.0,0.0
1,Red Bull Racing,72.881,73.4856,0.5500765764873103,Monaco Grand Prix,74.693,2022,0.0,0.0
3,McLaren,74.104,75.1431,0.46497407454609985,Monaco Grand Prix,74.693,2022,0.0,0.0
4,McLaren,73.226,74.21772727272727,0.6111635833554191,Monaco Grand Prix,74.693,2022,1.0,1.0
5,Aston Martin,73.838,74.98861538461539,0.7129099132279593,Monaco Grand Prix,74.693,2022,1.0,1.0
6,Williams,74.91,75.94688888888889,0.5518539348705409,Monaco Grand Prix,74.693,2022,1.0,0.0
10,AlphaTauri,73.21,74.23676923076923,0.6489547991662802,Monaco Grand Prix,74.693,2022,1.0,1.0
11,Red Bull Racing,72.476,73.37623076923077,0.5903091958842941,Monaco Grand Prix,74.693,2022,1.0,1.0
14,Alpine,73.585,74.67075,0.6202875845122152,Monaco Grand Prix,74.693,2022,1.0,1.0
16,Ferrari,72.517,73.17335714285716,0.49727437197226154,Monaco Grand Prix,74.693,2022,0.0,1.0
18,Aston Martin,74.623,75.536,0.5902852931191204,Monaco Grand Prix,74.693,2022,0.0,0.0
20,Haas F1 Team,73.436,74.15511111111111,0.4202376164992687,Monaco Grand Prix,74.693,2022,0.0,1.0
22,AlphaTauri,73.645,74.60875,0.6307551195458775,Monaco Grand Prix,74.693,2022,0.0,0.0
23,Williams,73.882,74.75944444444445,0.4741008123246709,Monaco Grand Prix,74.693,2022,0.0,1.0
24,Alfa Romeo,74.525,75.62707692307691,0.6132627071076411,Monaco Grand Prix,74.693,2022,0.0,0.0
31,Alpine,74.26,75.2272,0.5359674990146304,Monaco Grand Prix,74.693,2022,0.0,0.0
44,Mercedes,73.375,74.19657142857143,0.4946822521702651,Monaco Grand Prix,74.693,2022,0.0,1.0
47,Haas F1 Team,73.827,74.92633333333333,0.6101630019010407,Monaco Grand Prix,74.693,2022,1.0,0.0
55,Ferrari,72.7,73.55192307692309,0.6317258974171114,Monaco Grand Prix,74.693,2022,1.0,0.0
63,Mercedes,73.406,74.17414285714287,0.5372918676291385,Monaco Grand Prix,74.693,2022,1.0,0.0
77,Alfa Romeo,73.849,74.64863636363638,0.5884375726102997,Monaco Grand Prix,74.693,2022,1.0,1.0
1,Red Bull Racing,103.449,104.11299999999999,0.6295168215158594,Azerbaijan Grand Prix,106.046,2022,1.0,0.0
3,McLaren,104.476,105.602,0.712650545498984,Azerbaijan Grand Prix,106.046,2022,1.0,0.0
4,McLaren,104.418,105.19633333333336,0.8632351295498174,Azerbaijan Grand Prix,106.046,2022,0.0,1.0
5,Aston Martin,104.689,105.48955555555557,0.6398220431601124,Azerbaijan Grand Prix,106.046,2022,1.0,1.0
6,Williams,106.07,107.28775000000002,0.5277553292009495,Azerbaijan Grand Prix,106.046,2022,0.0,0.0
10,AlphaTauri,104.315,104.968,0.434934988756304,Azerbaijan Grand Prix,106.046,2022,1.0,1.0
11,Red Bull Racing,103.17,103.81385714285716,0.49577685895728396,Azerbaijan Grand Prix,106.046,2022,0.0,1.0
14,Alpine,104.142,104.5975,0.3125583945441246,Azerbaijan Grand Prix,106.046,2022,1.0,1.0
16,Ferrari,103.224,103.74957142857144,0.46416156581913887,Azerbaijan Grand Prix,106.046,2022,1.0,1.0
18,Aston Martin,104.874,105.38799999999999,0.6116767119974397,Azerbaijan Grand Prix,106.046,2022,0.0,0.0
20,Haas F1 Team,104.919,106.10275,0.6374346535135995,Azerbaijan Grand Prix,106.046,2022,0.0,1.0
22,AlphaTauri,104.567,105.4995,0.6171235694737343,Azerbaijan Grand Prix,106.046,2022,0.0,0.0
23,Williams,105.479,106.778,0.6050667318569074,Azerbaijan Grand Prix,106.046,2022,1.0,1.0
24,Alfa Romeo,104.913,105.62342857142856,0.5560343918301808,Azerbaijan Grand Prix,106.046,2022,0.0,1.0
31,Alpine,104.609,105.4875,0.7332297843559474,Azerbaijan Grand Prix,106.046,2022,0.0,0.0
44,Mercedes,104.845,105.9550909090909,0.6700044035873546,Azerbaijan Grand Prix,106.046,2022,0.0,0.0
47,Haas F1 Team,105.532,106.55,0.6930003607502698,Azerbaijan Grand Prix,106.046,2022,1.0,0.0
55,Ferrari,103.596,104.25166666666667,0.5340825986888352,Azerbaijan Grand Prix,106.046,2022,0.0,0.0
63,Mercedes,104.548,105.51183333333334,0.7014131964984861,Azerbaijan Grand Prix,106.046,2022,1.0,1.0
77,Alfa Romeo,105.115,105.966,0.5725534909508464,Azerbaijan Grand Prix,106.046,2022,1.0,0.0
1,Red Bull Racing,74.127,75.103125,0.5576796655563142,Canadian Grand Prix,75.749,2022,1.0,1.0
3,McLaren,75.033,76.133375,0.5005796483827532,Canadian Grand Prix,75.749,2022,1.0,0.0
4,McLaren,74.987,75.86712499999999,0.5148908713261512,Canadian Grand Prix,75.749,2022,0.0,1.0
5,Aston Martin,74.442,75.60883333333334,0.6235151472810354,Canadian Grand Prix,75.749,2022,0.0,1.0
6,Williams,76.509,77.5734,0.6431281676306843,Canadian Grand Prix,75.749,2022,0.0,0.0
10,AlphaTauri,74.879,75.92042857142857,0.6143839788514907,Canadian Grand Prix,75.749,2022,1.0,1.0
11,Red Bull Racing,75.167,75.93433333333334,0.5239452897647487,Canadian Grand Prix,75.749,2022,0.0,0.0
14,Alpine,74.543,75.387125,0.5846754307947244,Canadian Grand Prix,75.749,2022,0.0,1.0
16,Ferrari,74.208,75.31514285714286,0.5595642254906755,Canadian Grand Prix,75.749,2022,0.0,1.0
18,Aston Martin,75.396,76.103375,0.5819510154428814,Canadian Grand Prix,75.749,2022,1.0,0.0
20,Haas F1 Team,75.499,76.476625,0.6050948143679639,Canadian Grand Prix,75.749,2022,1.0,1.0
22,AlphaTauri,75.567,76.536,0.5821571952660204,Canadian Grand Prix,75.749,2022,0.0,0.0
23,Williams,76.171,76.89985714285714,0.5662471516349467,Canadian Grand Prix,75.749,2022,1.0,1.0
24,Alfa Romeo,75.526,76.29283333333333,0.5287893142726031,Canadian Grand Prix,75.749,2022,0.0,1.0
31,Alpine,75.119,76.29827272727272,0.5249713569518202,Canadian Grand Prix,75.749,2022,1.0,0.0
44,Mercedes,75.421,76.1322857142857,0.6319832082501916,Canadian Grand Prix,75.749,2022,1.0,0.0
47,Haas F1 Team,75.516,76.78142857142858,0.5733711979269993,Canadian Grand Prix,75.749,2022,0.0,0.0
55,Ferrari,74.352,75.12957142857142,0.5214553417785518,Canadian Grand Prix,75.749,2022,1.0,0.0
63,Mercedes,74.971,76.00028571428571,0.5416524226279921,Canadian Grand Prix,75.749,2022,0.0,1.0
77,Alfa Romeo,76.426,77.24225000000001,0.7188766844876806,Canadian Grand Prix,75.749,2022,1.0,0.0
1,Red Bull Racing,87.901,88.62057142857142,0.641137573189332,British Grand Prix,90.51,2022,0.0,1.0
3,McLaren,89.902,90.91285714285713,0.658255796691187,British Grand Prix,90.51,2022,0.0,0.0
4,McLaren,89.102,89.92320000000001,0.8025866682172105,British Grand Prix,90.51,2022,1.0,1.0
5,Aston Martin,89.593,90.29524999999998,0.4258323467046616,British Grand Prix,90.51,2022,1.0,1.0
6,Williams,90.489,91.47057142857145,0.6737939187154782,British Grand Prix,90.51,2022,1.0,0.0
10,AlphaTauri,89.885,90.844,0.517234956281958,British Grand Prix,90.51,2022,0.0,1.0
11,Red Bull Racing,88.311,89.29487500000002,0.6189304156163264,British Grand Prix,90.51,2022,1.0,0.0
14,Alpine,89.52,90.35177777777777,0.6512949114866459,British Grand Prix,90.51,2022,1.0,1.0
16,Ferrari,88.348,89.0495,0.500160424264055,British Grand Prix,90.51,2022,0.0,1.0
18,Aston Martin,89.892,90.55445454545456,0.5820280161386114,British Grand Prix,90.51,2022,0.0,0.0
20,Haas F1 Team,90.48,91.36189999999999,0.7616239820278781,British Grand Prix,90.51,2022,0.0,0.0
22,AlphaTauri,90.039,90.88272727272728,0.5513618001918016,British Grand Prix,90.51,2022,1.0,0.0
23,Williams,89.78,90.45714285714284,0.5166926216873265,British Grand Prix,90.51,2022,0.0,1.0
24,Alfa Romeo,89.752,90.5273,0.5418830224319636,British Grand Prix,90.51,2022,0.0,0.0
31,Alpine,89.552,90.15633333333334,0.5372133861160016,British Grand Prix,90.51,2022,0.0,0.0
44,Mercedes,88.488,89.191,0.5571423117620445,British Grand Prix,90.51,2022,1.0,0.0
47,Haas F1 Team,89.51,90.404375,0.4234075865817716,British Grand Prix,90.51,2022,1.0,1.0
55,Ferrari,88.689,89.2994,0.44042256981222094,British Grand Prix,90.51,2022,1.0,0.0
63,Mercedes,88.426,89.15825000000001,0.5802712189140529,British Grand Prix,90.51,2022,0.0,1.0
77,Alfa Romeo,89.185,90.11054545454546,0.4816385600004833,British Grand Prix,90.51,2022,1.0,1.0
1,Red Bull Racing,66.302,67.21866666666668,0.6164064315765089,Austrian Grand Prix,67.275,2022,1.0,1.0
3,McLaren,67.743,69.04933333333334,0.7530979720830207,Austrian Grand Prix,67.275,2022,0.0,1.0
4,McLaren,69.519,70.27706060606059,0.5236358287735771,Austrian Grand Prix,67.275,2022,1.0,0.0
5,Aston Martin,67.476,68.14171428571429,0.6122736816363171,Austrian Grand Prix,67.275,2022,0.0,0.0
6,Williams,68.149,68.64350000000002,0.48721170962939914,Austrian Grand Prix,67.275,2022,0.0,0.0
10,AlphaTauri,67.592,68.47471428571428,0.783607721519185,Austrian Grand Prix,67.275,2022,1.0,0.0
11,Red Bull Racing,66.839,67.80266666666667,0.7491060598399198,Austrian Grand Prix,67.275,2022,0.0,0.0
14,Alpine,67.1,68.35499999999999,0.6561036503480236,Austrian Grand Prix,67.275,2022,0.0,1.0
16,Ferrari,66.557,67.34028571428571,0.6386972710773324,Austrian Grand Prix,67.275,2022,1.0,1.0
18,Aston Martin,67.431,67.875,0.5086181278719839,Austrian Grand Prix,67.275,2022,1.0,1.0
20,Haas F1 Team,66.965,67.89714285714285,0.694296648943874,Austrian Grand Prix,67.275,2022,0.0,1.0
22,AlphaTauri,67.296,68.14450000000001,0.4954677083322339,Austrian Grand Prix,67.275,2022,0.0,1.0
23,Williams,67.582,68.44500000000001,0.7109036502930657,Austrian Grand Prix,67.275,2022,1.0,1.0
24,Alfa Romeo,67.889,69.29191666666667,0.6031820424953735,Austrian Grand Prix,67.275,2022,0.0,0.0
31,Alpine,67.462,68.437,0.6614246744717042,Austrian Grand Prix,67.275,2022,1.0,0.0
44,Mercedes,66.909,67.749,0.6229195774736884,Austrian Grand Prix,67.275,2022,1.0,0.0
47,Haas F1 Team,67.246,68.11716666666666,0.519313783329076,Austrian Grand Prix,67.275,2022,1.0,0.0
55,Ferrari,67.039,68.14833333333333,0.7648099255515867,Austrian Grand Prix,67.275,2022,0.0,0.0
63,Mercedes,66.702,67.58857142857143,0.72196079377976,Austrian Grand Prix,67.275,2022,0.0,1.0
77,Alfa Romeo,67.522,68.68985714285715,0.7104802055293161,Austrian Grand Prix,67.275,2022,1.0,1.0
1,Red Bull Racing,92.272,93.3165,0.6360147403952192,French Grand Prix,95.781,2022,1.0,1.0
3,McLaren,93.788,94.93416666666666,0.7635014552849422,French Grand Prix,95.781,2022,0.0,0.0
4,McLaren,93.607,94.42757142857145,0.6330255822280018,French Grand Prix,95.781,2022,1.0,1.0
5,Aston Martin,94.42,95.351,0.7207735427996789,French Grand Prix,95.781,2022,0.0,0.0
6,Williams,93.841,95.03433333333334,0.5940453592857136,French Grand Prix,95.781,2022,0.0,0.0
10,AlphaTauri,93.869,94.60427272727271,0.6632745339887663,French Grand Prix,95.781,2022,1.0,0.0
11,Red Bull Racing,93.293,93.94342857142858,0.7061765981361192,French Grand Prix,95.781,2022,0.0,0.0
14,Alpine,93.505,94.42285714285715,0.6165925787448844,French Grand Prix,95.781,2022,1.0,1.0
16,Ferrari,92.628,93.503,0.5886562852991749,French Grand Prix,95.781,2022,0.0,0.0
18,Aston Martin,94.177,95.06500000000001,0.6695066840592422,French Grand Prix,95.781,2022,1.0,1.0
19,Mercedes,95.426,96.578,0.6524279653724239,French Grand Prix,95.781,2022,,0.0
20,Haas F1 Team,93.928,94.64233333333334,0.6332268331508253,French Grand Prix,95.781,2022,0.0,1.0
22,AlphaTauri,93.751,94.65477777777778,0.6514330830779129,French Grand Prix,95.781,2022,0.0,1.0
23,Williams,93.558,94.75349999999999,0.547353861774992,French Grand Prix,95.781,2022,1.0,1.0
24,Alfa Romeo,93.911,94.98780000000001,0.5936837205111831,French Grand Prix,95.781,2022,0.0,0.0
31,Alpine,94.122,95.05975000000002,0.6107046647111833,French Grand Prix,95.781,2022,0.0,0.0
47,Haas F1 Team,94.222,95.31871428571428,0.6127145022149327,French Grand Prix,95.781,2022,1.0,0.0
55,Ferrari,92.527,93.35000000000001,0.6580718588638858,French Grand Prix,95.781,2022,1.0,1.0
63,Mercedes,93.291,94.43255555555555,0.6637856265577698,French Grand Prix,95.781,2022,0.0,0.0
88,Alfa Romeo,96.332,97.1035,0.7191566241091054,French Grand Prix,95.781,2022,,0.0
44,Mercedes,93.255,94.00100000000002,0.474313890442466,French Grand Prix,95.781,2022,1.0,1.0
77,Alfa Romeo,93.872,94.24155555555556,0.3777809803785805,French Grand Prix,95.781,2022,1.0,1.0
1,Red Bull Racing,78.728,79.53314285714285,0.4999955510006157,Hungarian Grand Prix,81.386,2022,1.0,1.0
3,McLaren,78.872,79.9468,0.6455110843355075,Hungarian Grand Prix,81.386,2022,0.0,0.0
4,McLaren,78.662,79.66675000000001,0.7258527312754265,Hungarian Grand Prix,81.386,2022,1.0,1.0
5,Aston Martin,79.253,80.24212499999999,0.5530202160635715,Hungarian Grand Prix,81.386,2022,1.0,1.0
6,Williams,80.488,81.42200000000001,0.6067522440949727,Hungarian Grand Prix,81.386,2022,0.0,1.0
10,AlphaTauri,79.73,80.59771428571428,0.5294530099979775,Hungarian Grand Prix,81.386,2022,1.0,1.0
11,Red Bull Racing,79.397,80.0779090909091,0.4672543505406574,Hungarian Grand Prix,81.386,2022,0.0,0.0
14,Alpine,79.049,80.02016666666667,0.49780364826125817,Hungarian Grand Prix,81.386,2022,1.0,1.0
16,Ferrari,78.445,79.25018181818183,0.49748582769796534,Hungarian Grand Prix,81.386,2022,0.0,1.0
18,Aston Martin,79.702,80.41499999999999,0.41973086615115623,Hungarian Grand Prix,81.386,2022,0.0,0.0
20,Haas F1 Team,79.818,80.7792857142857,0.5983591167961464,Hungarian Grand Prix,81.386,2022,0.0,1.0
22,AlphaTauri,80.521,80.9244,0.3791578035594179,Hungarian Grand Prix,81.386,2022,0.0,0.0
23,Williams,80.615,81.19879999999999,0.6758506935707047,Hungarian Grand Prix,81.386,2022,1.0,0.0
24,Alfa Romeo,79.605,80.61533333333334,0.4788728664501906,Hungarian Grand Prix,81.386,2022,1.0,0.0
31,Alpine,79.614,80.6141111111111,0.735300308180185,Hungarian Grand Prix,81.386,2022,0.0,0.0
44,Mercedes,79.547,80.187,0.5078523407448285,Hungarian Grand Prix,81.386,2022,1.0,0.0
47,Haas F1 Team,79.985,80.9278,0.48956282538608026,Hungarian Grand Prix,81.386,2022,1.0,0.0
55,Ferrari,78.676,79.49624999999999,0.5898348815558455,Hungarian Grand Prix,81.386,2022,1.0,0.0
63,Mercedes,79.355,80.102,0.6431816746974888,Hungarian Grand Prix,81.386,2022,0.0,1.0
88,Alfa Romeo,81.179,81.40599999999999,0.23937836159519113,Hungarian Grand Prix,81.386,2022,,0.0
77,Alfa Romeo,79.411,80.263,0.650543465112053,Hungarian Grand Prix,81.386,2022,0.0,1.0
1,Red Bull Racing,105.184,106.22257142857143,0.7285566665171126,Belgian Grand Prix,109.354,2022,1.0,0.0
11,Red Bull Racing,105.047,105.74399999999999,0.502578020477085,Belgian Grand Prix,109.354,2022,0.0,1.0
14,Alpine,106.061,106.956,0.7231325374138953,Belgian Grand Prix,109.354,2022,1.0,1.0
16,Ferrari,106.12,106.77716666666667,0.6328321042916666,Belgian Grand Prix,109.354,2022,0.0,0.0
18,Aston Martin,106.635,107.2692,0.5592596534705493,Belgian Grand Prix,109.354,2022,0.0,0.0
20,Haas F1 Team,106.982,107.9594,0.6299217729210526,Belgian Grand Prix,109.354,2022,1.0,1.0
22,AlphaTauri,107.035,107.88550000000001,0.4839015912352435,Belgian Grand Prix,109.354,2022,0.0,0.0
23,Williams,106.836,107.55533333333334,0.4258950053188641,Belgian Grand Prix,109.354,2022,1.0,0.0
24,Alfa Romeo,107.089,108.1875,0.5864944586268466,Belgian Grand Prix,109.354,2022,1.0,0.0
3,McLaren,106.646,107.32733333333334,0.5880648112429646,Belgian Grand Prix,109.354,2022,0.0,0.0
31,Alpine,106.601,107.52633333333334,0.655340284805453,Belgian Grand Prix,109.354,2022,0.0,0.0
4,McLaren,105.965,106.277,0.3119999999999976,Belgian Grand Prix,109.354,2022,1.0,1.0
40,AlphaTauri,112.065,112.52199999999999,0.45279428736090116,Belgian Grand Prix,109.354,2022,,0.0
44,Mercedes,106.769,107.3702,0.58177913334873,Belgian Grand Prix,109.354,2022,0.0,0.0
47,Haas F1 Team,109.941,110.769,0.6617412636370821,Belgian Grand Prix,109.354,2022,0.0,0.0
5,Aston Martin,106.166,107.29875,0.6914193282661427,Belgian Grand Prix,109.354,2022,1.0,1.0
55,Ferrari,105.824,106.63242857142858,0.4327846238167959,Belgian Grand Prix,109.354,2022,1.0,1.0
6,Williams,106.811,107.83500000000001,0.702462810403508,Belgian Grand Prix,109.354,2022,0.0,1.0
63,Mercedes,106.071,107.16366666666666,0.5594266906594854,Belgian Grand Prix,109.354,2022,1.0,1.0
77,Alfa Romeo,106.881,108.23937500000001,0.5778243542591478,Belgian Grand Prix,109.354,2022,0.0,1.0
10,AlphaTauri,106.604,107.17224999999999,0.4199716508289564,Belgian Grand Prix,109.354,2022,1.0,1.0
1,Red Bull Racing,71.793,72.44033333333334,0.6153512998460489,Dutch Grand Prix,73.652,2022,1.0,1.0
3,McLaren,73.077,73.81271428571428,0.7075003713852058,Dutch Grand Prix,73.652,2022,0.0,0.0
4,McLaren,72.448,73.28042857142857,0.6561924493715589,Dutch Grand Prix,73.652,2022,1.0,1.0
5,Aston Martin,72.491,73.45775,0.48143243295399324,Dutch Grand Prix,73.652,2022,0.0,1.0
6,Williams,73.625,74.681,0.6134339410238081,Dutch Grand Prix,73.652,2022,0.0,0.0
10,AlphaTauri,73.046,74.2634,0.6348146501145041,Dutch Grand Prix,73.652,2022,1.0,1.0
11,Red Bull Racing,72.176,73.251125,0.5726647006538802,Dutch Grand Prix,73.652,2022,0.0,0.0
14,Alpine,72.327,73.365,0.4890235168169319,Dutch Grand Prix,73.652,2022,1.0,1.0
16,Ferrari,71.632,73.00511111111112,0.6169369577813788,Dutch Grand Prix,73.652,2022,1.0,1.0
18,Aston Martin,72.746,73.58345454545456,0.6925133885986845,Dutch Grand Prix,73.652,2022,1.0,0.0
20,Haas F1 Team,72.606,73.69685714285716,0.6656572323804574,Dutch Grand Prix,73.652,2022,0.0,0.0
22,AlphaTauri,73.256,74.34607142857142,0.6671624844160868,Dutch Grand Prix,73.652,2022,0.0,0.0
23,Williams,72.775,74.1259,0.5208634081983482,Dutch Grand Prix,73.652,2022,1.0,1.0
24,Alfa Romeo,73.421,74.039,0.49303752392693156,Dutch Grand Prix,73.652,2022,1.0,0.0
31,Alpine,73.003,74.15508333333334,0.6558769521708225,Dutch Grand Prix,73.652,2022,0.0,0.0
44,Mercedes,72.156,73.21209999999999,0.6472071461286554,Dutch Grand Prix,73.652,2022,0.0,0.0
47,Haas F1 Team,72.558,73.695125,0.5396256659713273,Dutch Grand Prix,73.652,2022,1.0,1.0
55,Ferrari,71.971,72.9175,0.5033433221966884,Dutch Grand Prix,73.652,2022,0.0,0.0
63,Mercedes,71.698,72.64416666666665,0.4769477318206781,Dutch Grand Prix,73.652,2022,1.0,1.0
77,Alfa Romeo,73.359,74.59636363636365,0.6145427380251967,Dutch Grand Prix,73.652,2022,0.0,1.0
1,Red Bull Racing,81.252,82.29388888888889,0.6842989022746724,Italian Grand Prix,84.03,2022,1.0,1.0
3,McLaren,82.871,83.53977777777779,0.4646596789952298,Italian Grand Prix,84.03,2022,0.0,0.0
4,McLaren,82.319,83.36075,0.6059017556502031,Italian Grand Prix,84.03,2022,1.0,1.0
6,Williams,82.776,83.70055555555557,0.6768814291556563,Italian Grand Prix,84.03,2022,0.0,1.0
10,AlphaTauri,82.755,83.70188235294118,0.5354459254680581,Italian Grand Prix,84.03,2022,1.0,0.0
11,Red Bull Racing,81.848,82.74780000000001,0.6045808134567277,Italian Grand Prix,84.03,2022,0.0,0.0
14,Alpine,82.306,83.1652,0.49690296839523895,Italian Grand Prix,84.03,2022,0.0,1.0
16,Ferrari,81.599,82.12077777777777,0.3485575921734125,Italian Grand Prix,84.03,2022,1.0,1.0
18,Aston Martin,83.688,84.24869230769231,0.526746528536679,Italian Grand Prix,84.03,2022,1.0,0.0
20,Haas F1 Team,83.203,83.90650000000001,0.4773020532115894,Italian Grand Prix,84.03,2022,0.0,1.0
22,AlphaTauri,82.43,83.4671,0.4835281687761296,Italian Grand Prix,84.03,2022,0.0,1.0
23,Williams,82.835,83.7672857142857,0.6316413345484964,Italian Grand Prix,84.03,2022,,0.0
24,Alfa Romeo,82.657,83.68472727272727,0.496483651824435,Italian Grand Prix,84.03,2022,1.0,1.0
31,Alpine,82.506,83.5654,0.5742958354947975,Italian Grand Prix,84.03,2022,1.0,0.0
34,Aston Martin,84.731,85.07833333333333,0.37065737398423504,Italian Grand Prix,84.03,2022,,0.0
44,Mercedes,82.503,83.20555555555558,0.5537845772723284,Italian Grand Prix,84.03,2022,0.0,0.0
55,Ferrari,81.664,82.40514285714286,0.455715897892357,Italian Grand Prix,84.03,2022,0.0,0.0
63,Mercedes,82.357,82.9783,0.4764023614551061,Italian Grand Prix,84.03,2022,1.0,1.0
77,Alfa Romeo,82.95,83.54042857142856,0.5183145369210411,Italian Grand Prix,84.03,2022,0.0,0.0
99,Haas F1 Team,84.317,85.07025,0.7210552596715449,Italian Grand Prix,84.03,2022,,0.0
5,Aston Martin,83.104,83.94422222222221,0.40486123213263076,Italian Grand Prix,84.03,2022,0.0,1.0
47,Haas F1 Team,83.392,83.95733333333334,0.4895013335585065,Italian Grand Prix,84.03,2022,1.0,0.0
45,Williams,82.869,83.8908,0.7512510632272017,Italian Grand Prix,84.03,2022,1.0,0.0
1,Red Bull Racing,102.926,103.93440000000001,0.7671861834000914,Singapore Grand Prix,106.458,2022,0.0,1.0
3,McLaren,105.447,105.5855,0.1385000000000005,Singapore Grand Prix,106.458,2022,0.0,0.0
4,McLaren,104.013,104.013,0.0,Singapore Grand Prix,106.458,2022,1.0,1.0
5,Aston Martin,104.249,105.04459999999999,0.6396913630806663,Singapore Grand Prix,106.458,2022,0.0,0.0
6,Williams,106.553,106.8965,0.2785125670414173,Singapore Grand Prix,106.458,2022,0.0,0.0
10,AlphaTauri,104.469,105.13949999999998,0.522767873917286,Singapore Grand Prix,106.458,2022,1.0,1.0
11,Red Bull Racing,103.839,104.43525,0.6155072603146133,Singapore Grand Prix,106.458,2022,1.0,0.0
14,Alpine,103.52,104.4138,0.587628930533547,Singapore Grand Prix,106.458,2022,0.0,0.0
16,Ferrari,102.795,103.29416666666668,0.3718482740162812,Singapore Grand Prix,106.458,2022,1.0,0.0
18,Aston Martin,103.982,104.8114,0.6294669490926437,Singapore Grand Prix,106.458,2022,1.0,1.0
20,Haas F1 Team,104.422,105.43525,0.7659802135172958,Singapore Grand Prix,106.458,2022,1.0,1.0
22,AlphaTauri,105.211,106.13499999999999,0.6028893762540503,Singapore Grand Prix,106.458,2022,0.0,0.0
23,Williams,105.144,105.86725000000001,0.6168372455518557,Singapore Grand Prix,106.458,2022,1.0,1.0
24,Alfa Romeo,104.524,105.46600000000001,0.9420000000000002,Singapore Grand Prix,106.458,2022,0.0,0.0
31,Alpine,103.412,104.3364,0.6733633788676046,Singapore Grand Prix,106.458,2022,1.0,1.0
44,Mercedes,103.033,103.60560000000001,0.43540261827416554,Singapore Grand Prix,106.458,2022,1.0,0.0
47,Haas F1 Team,105.623,106.53925,0.5496800774086653,Singapore Grand Prix,106.458,2022,0.0,0.0
